method,case_id,category,generated_zig_path,expected_compile_status,actual_compile_status,expected_run_status,actual_run_status,zig_command,exit_code,stdout_excerpt,stderr_excerpt,elapsed_s,timeout,local_zig_version,optimize_mode,expected_classification,actual_classification,hn_marker,article_marker,skip_reason,failure_reason,local_only_observation
no_external_payload_guard,c36_no_global_safety_claim_marker,guard,generated_cases/c36_no_global_safety_claim_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,hnsafety_word_context,lab_scope,context_marker_no_compile,,True
hnsentiment_context_marker,c36_no_global_safety_claim_marker,guard,generated_cases/c36_no_global_safety_claim_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,hnsafety_word_context,lab_scope,context_marker_no_compile,,True
deliver_no_external_truth_marker,c36_no_global_safety_claim_marker,guard,generated_cases/c36_no_global_safety_claim_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,hnsafety_word_context,lab_scope,context_marker_no_compile,,True
zig_version_probe,c37_local_compiler_truth_marker,guard,generated_cases/c37_local_compiler_truth_marker.zig,n/a,probe,n/a,skip,,,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,local_compiler_truth,zig_not_found,,True
zig_env_probe,c37_local_compiler_truth_marker,guard,generated_cases/c37_local_compiler_truth_marker.zig,n/a,probe,n/a,skip,,,zig env failed rc=-2,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,local_compiler_truth,zig_not_found,,True
stdlib_source_probe,c37_local_compiler_truth_marker,guard,generated_cases/c37_local_compiler_truth_marker.zig,n/a,probe,n/a,skip,,,stdlib_source_probe requires local zig std_dir,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,local_compiler_truth,zig_not_found_no_stdlib_scan,,True
compile_only_debug,c37_local_compiler_truth_marker,guard,generated_cases/c37_local_compiler_truth_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,guard,lab_scope,local_compiler_truth,zig_not_found,,True
compile_only_release_safe,c37_local_compiler_truth_marker,guard,generated_cases/c37_local_compiler_truth_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,guard,lab_scope,local_compiler_truth,zig_not_found,,True
run_debug_safe_case,c37_local_compiler_truth_marker,guard,generated_cases/c37_local_compiler_truth_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,guard,lab_scope,local_compiler_truth,zig_not_found,,True
run_release_safe_case,c37_local_compiler_truth_marker,guard,generated_cases/c37_local_compiler_truth_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,guard,lab_scope,local_compiler_truth,zig_not_found,,True
fixed_writer_context_observer,c37_local_compiler_truth_marker,guard,generated_cases/c37_local_compiler_truth_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,local_compiler_truth,context_marker_no_compile,,True
fixed_reader_context_observer,c37_local_compiler_truth_marker,guard,generated_cases/c37_local_compiler_truth_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,local_compiler_truth,context_marker_no_compile,,True
writer_buffer_size_observer,c37_local_compiler_truth_marker,guard,generated_cases/c37_local_compiler_truth_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,local_compiler_truth,context_marker_no_compile,,True
zstd_api_context_observer,c37_local_compiler_truth_marker,guard,generated_cases/c37_local_compiler_truth_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,local_compiler_truth,context_marker_no_compile,,True
article_snippet_compile_observer,c37_local_compiler_truth_marker,guard,generated_cases/c37_local_compiler_truth_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,local_compiler_truth,zig_not_found,,True
no_network_guard,c37_local_compiler_truth_marker,guard,generated_cases/c37_local_compiler_truth_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,local_compiler_truth,context_marker_no_compile,,True
no_external_payload_guard,c37_local_compiler_truth_marker,guard,generated_cases/c37_local_compiler_truth_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,local_compiler_truth,context_marker_no_compile,,True
hnsentiment_context_marker,c37_local_compiler_truth_marker,guard,generated_cases/c37_local_compiler_truth_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,local_compiler_truth,context_marker_no_compile,,True
deliver_no_external_truth_marker,c37_local_compiler_truth_marker,guard,generated_cases/c37_local_compiler_truth_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,local_compiler_truth,context_marker_no_compile,,True
zig_version_probe,c38_production_io_policy_not_tested_marker,guard,generated_cases/c38_production_io_policy_not_tested_marker.zig,n/a,probe,n/a,skip,,,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
zig_env_probe,c38_production_io_policy_not_tested_marker,guard,generated_cases/c38_production_io_policy_not_tested_marker.zig,n/a,probe,n/a,skip,,,zig env failed rc=-2,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
stdlib_source_probe,c38_production_io_policy_not_tested_marker,guard,generated_cases/c38_production_io_policy_not_tested_marker.zig,n/a,probe,n/a,skip,,,stdlib_source_probe requires local zig std_dir,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,zig_not_found_no_stdlib_scan,,True
compile_only_debug,c38_production_io_policy_not_tested_marker,guard,generated_cases/c38_production_io_policy_not_tested_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
compile_only_release_safe,c38_production_io_policy_not_tested_marker,guard,generated_cases/c38_production_io_policy_not_tested_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
run_debug_safe_case,c38_production_io_policy_not_tested_marker,guard,generated_cases/c38_production_io_policy_not_tested_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
run_release_safe_case,c38_production_io_policy_not_tested_marker,guard,generated_cases/c38_production_io_policy_not_tested_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
fixed_writer_context_observer,c38_production_io_policy_not_tested_marker,guard,generated_cases/c38_production_io_policy_not_tested_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
fixed_reader_context_observer,c38_production_io_policy_not_tested_marker,guard,generated_cases/c38_production_io_policy_not_tested_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
writer_buffer_size_observer,c38_production_io_policy_not_tested_marker,guard,generated_cases/c38_production_io_policy_not_tested_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
zstd_api_context_observer,c38_production_io_policy_not_tested_marker,guard,generated_cases/c38_production_io_policy_not_tested_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
article_snippet_compile_observer,c38_production_io_policy_not_tested_marker,guard,generated_cases/c38_production_io_policy_not_tested_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
no_network_guard,c38_production_io_policy_not_tested_marker,guard,generated_cases/c38_production_io_policy_not_tested_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
no_external_payload_guard,c38_production_io_policy_not_tested_marker,guard,generated_cases/c38_production_io_policy_not_tested_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
hnsentiment_context_marker,c38_production_io_policy_not_tested_marker,guard,generated_cases/c38_production_io_policy_not_tested_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
deliver_no_external_truth_marker,c38_production_io_policy_not_tested_marker,guard,generated_cases/c38_production_io_policy_not_tested_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
zig_version_probe,c39_article_snippet_compile_observer,compile_observation,generated_cases/c39_article_snippet_compile_observer.zig,version_dependent,probe,skip,skip,,,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,compile_observation,bug_vs_interface,io_interface_context,zig_not_found,,True
zig_env_probe,c39_article_snippet_compile_observer,compile_observation,generated_cases/c39_article_snippet_compile_observer.zig,version_dependent,probe,skip,skip,,,zig env failed rc=-2,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,compile_observation,bug_vs_interface,io_interface_context,zig_not_found,,True
stdlib_source_probe,c39_article_snippet_compile_observer,compile_observation,generated_cases/c39_article_snippet_compile_observer.zig,version_dependent,probe,skip,skip,,,stdlib_source_probe requires local zig std_dir,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,compile_observation,bug_vs_interface,io_interface_context,zig_not_found_no_stdlib_scan,,True
compile_only_debug,c39_article_snippet_compile_observer,compile_observation,generated_cases/c39_article_snippet_compile_observer.zig,version_dependent,skip,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,compile_observation,bug_vs_interface,io_interface_context,zig_not_found,,True
compile_only_release_safe,c39_article_snippet_compile_observer,compile_observation,generated_cases/c39_article_snippet_compile_observer.zig,version_dependent,skip,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,compile_observation,bug_vs_interface,io_interface_context,zig_not_found,,True
run_debug_safe_case,c39_article_snippet_compile_observer,compile_observation,generated_cases/c39_article_snippet_compile_observer.zig,version_dependent,skip,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,compile_observation,bug_vs_interface,io_interface_context,zig_not_found,,True
run_release_safe_case,c39_article_snippet_compile_observer,compile_observation,generated_cases/c39_article_snippet_compile_observer.zig,version_dependent,skip,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,compile_observation,bug_vs_interface,io_interface_context,zig_not_found,,True
fixed_writer_context_observer,c39_article_snippet_compile_observer,compile_observation,generated_cases/c39_article_snippet_compile_observer.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,compile_observation,bug_vs_interface,io_interface_context,context_marker_no_compile,,True
fixed_reader_context_observer,c39_article_snippet_compile_observer,compile_observation,generated_cases/c39_article_snippet_compile_observer.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,compile_observation,bug_vs_interface,io_interface_context,context_marker_no_compile,,True
writer_buffer_size_observer,c39_article_snippet_compile_observer,compile_observation,generated_cases/c39_article_snippet_compile_observer.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,compile_observation,bug_vs_interface,io_interface_context,context_marker_no_compile,,True
zstd_api_context_observer,c39_article_snippet_compile_observer,compile_observation,generated_cases/c39_article_snippet_compile_observer.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,compile_observation,bug_vs_interface,io_interface_context,context_marker_no_compile,,True
article_snippet_compile_observer,c39_article_snippet_compile_observer,compile_observation,generated_cases/c39_article_snippet_compile_observer.zig,version_dependent,skip,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,compile_observation,bug_vs_interface,io_interface_context,zig_not_found,,True
no_network_guard,c39_article_snippet_compile_observer,compile_observation,generated_cases/c39_article_snippet_compile_observer.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,compile_observation,bug_vs_interface,io_interface_context,context_marker_no_compile,,True
no_external_payload_guard,c39_article_snippet_compile_observer,compile_observation,generated_cases/c39_article_snippet_compile_observer.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,compile_observation,bug_vs_interface,io_interface_context,context_marker_no_compile,,True
hnsentiment_context_marker,c39_article_snippet_compile_observer,compile_observation,generated_cases/c39_article_snippet_compile_observer.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,compile_observation,bug_vs_interface,io_interface_context,context_marker_no_compile,,True
deliver_no_external_truth_marker,c39_article_snippet_compile_observer,compile_observation,generated_cases/c39_article_snippet_compile_observer.zig,version_dependent,context_only,skip,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,compile_observation,bug_vs_interface,io_interface_context,context_marker_no_compile,,True
zig_version_probe,c40_fixed_reader_stream_small_writer_marker,buffer_observation,generated_cases/c40_fixed_reader_stream_small_writer_marker.zig,version_dependent,probe,skip,skip,,,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,small,buffer_observation,buffer_size_leak,writer_buffer_context,zig_not_found,,True
zig_env_probe,c40_fixed_reader_stream_small_writer_marker,buffer_observation,generated_cases/c40_fixed_reader_stream_small_writer_marker.zig,version_dependent,probe,skip,skip,,,zig env failed rc=-2,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,small,buffer_observation,buffer_size_leak,writer_buffer_context,zig_not_found,,True
stdlib_source_probe,c40_fixed_reader_stream_small_writer_marker,buffer_observation,generated_cases/c40_fixed_reader_stream_small_writer_marker.zig,version_dependent,probe,skip,skip,,,stdlib_source_probe requires local zig std_dir,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,small,buffer_observation,buffer_size_leak,writer_buffer_context,zig_not_found_no_stdlib_scan,,True
